lower tier team,higher tier team,lower tier,higher tier,timeB,low_score,high_score,time_sec,oddsB lower tier,oddsB higher tier
Detroit Pistons,Memphis Grizzlies,2,5,8,1,-1,480,1.389204058,0.542752444
Detroit Pistons,Memphis Grizzlies,2,5,9,1,-1,540,1.396073709,0.539901619
Detroit Pistons,Memphis Grizzlies,2,5,10,1,-1,600,1.402982978,0.537061311
Detroit Pistons,Memphis Grizzlies,2,5,11,1,-1,660,1.409932209,0.534231462
Detroit Pistons,Memphis Grizzlies,2,5,12,1,-1,720,1.41692175,0.531412013
Detroit Pistons,Memphis Grizzlies,2,5,13,1,-1,780,1.423951953,0.528602908
Detroit Pistons,Memphis Grizzlies,2,5,14,1,-1,840,1.431023173,0.52580409
Detroit Pistons,Memphis Grizzlies,2,5,15,1,-1,900,1.43813577,0.523015502
Detroit Pistons,Memphis Grizzlies,2,5,16,1,-1,960,1.44529011,0.520237089
Detroit Pistons,Memphis Grizzlies,2,5,17,1,-1,1020,1.452486559,0.517468794
Detroit Pistons,Memphis Grizzlies,2,5,18,1,-1,1080,1.459725491,0.514710563
Detroit Pistons,Memphis Grizzlies,2,5,19,1,-1,1140,1.467007284,0.51196234
Detroit Pistons,Memphis Grizzlies,2,5,20,1,-1,1200,1.474332319,0.509224072
Detroit Pistons,Memphis Grizzlies,2,5,21,1,-1,1260,1.481700983,0.506495705
Detroit Pistons,Memphis Grizzlies,2,5,22,1,-1,1320,1.489113666,0.503777184
Detroit Pistons,Memphis Grizzlies,2,5,23,1,-1,1380,1.496570764,0.501068457
Detroit Pistons,Memphis Grizzlies,2,5,24,1,-1,1440,1.504072677,0.498369471
Detroit Pistons,Memphis Grizzlies,2,5,25,1,-1,1500,1.511619812,0.495680173
Detroit Pistons,Memphis Grizzlies,2,5,26,1,-1,1560,1.519212577,0.493000512
Detroit Pistons,Memphis Grizzlies,2,5,27,1,-1,1620,1.526851388,0.490330435
Detroit Pistons,Memphis Grizzlies,2,5,28,1,-1,1680,1.534536665,0.487669891
Detroit Pistons,Memphis Grizzlies,2,5,29,1,-1,1740,1.542268833,0.48501883
Detroit Pistons,Memphis Grizzlies,2,5,30,1,-1,1800,1.550048323,0.4823772
Detroit Pistons,Memphis Grizzlies,2,5,31,1,-1,1860,1.557875571,0.479744952
Detroit Pistons,Memphis Grizzlies,2,5,32,1,-1,1920,1.565751017,0.477122035
Detroit Pistons,Memphis Grizzlies,2,5,33,1,-1,1980,1.573675108,0.474508401
Detroit Pistons,Memphis Grizzlies,2,5,34,1,-1,2040,1.581648297,0.471903999
Detroit Pistons,Memphis Grizzlies,2,5,35,1,-1,2100,1.589671041,0.469308781
Detroit Pistons,Memphis Grizzlies,2,5,36,1,-1,2160,1.597743803,0.466722699
Detroit Pistons,Memphis Grizzlies,2,5,37,1,-1,2220,1.605867053,0.464145704
Detroit Pistons,Memphis Grizzlies,2,5,38,1,-1,2280,1.614041266,0.461577749
Detroit Pistons,Memphis Grizzlies,2,5,39,1,-1,2340,1.622266923,0.459018785
Detroit Pistons,Memphis Grizzlies,2,5,40,1,-1,2400,1.63054451,0.456468767
Detroit Pistons,Memphis Grizzlies,2,5,41,1,-1,2460,1.638874523,0.453927647
Detroit Pistons,Memphis Grizzlies,2,5,42,1,-1,2520,1.647257459,0.451395378
Detroit Pistons,Memphis Grizzlies,2,5,43,1,-1,2580,1.655693825,0.448871915
Detroit Pistons,Memphis Grizzlies,2,5,44,1,-1,2640,1.664184134,0.446357211
Detroit Pistons,Memphis Grizzlies,2,5,45,1,-1,2700,1.672728904,0.443851222
Detroit Pistons,Memphis Grizzlies,2,5,46,1,-1,2760,1.681328662,0.441353901
Detroit Pistons,Memphis Grizzlies,2,5,47,1,-1,2820,1.689983939,0.438865204
Detroit Pistons,Memphis Grizzlies,2,5,48,1,-1,2880,1.698695276,0.436385087
Detroit Pistons,Memphis Grizzlies,2,5,6,2,-2,360,1.3023468,0.581797597
Detroit Pistons,Memphis Grizzlies,2,5,7,2,-2,420,1.308725384,0.578800785
Detroit Pistons,Memphis Grizzlies,2,5,8,2,-2,480,1.315139409,0.575815307
Detroit Pistons,Memphis Grizzlies,2,5,9,2,-2,540,1.321589172,0.572841099
Detroit Pistons,Memphis Grizzlies,2,5,10,2,-2,600,1.328074972,0.569878096
Detroit Pistons,Memphis Grizzlies,2,5,11,2,-2,660,1.334597113,0.566926237
Detroit Pistons,Memphis Grizzlies,2,5,12,2,-2,720,1.3411559,0.563985457
Detroit Pistons,Memphis Grizzlies,2,5,13,2,-2,780,1.347751643,0.561055695
Detroit Pistons,Memphis Grizzlies,2,5,14,2,-2,840,1.354384656,0.558136888
Detroit Pistons,Memphis Grizzlies,2,5,15,2,-2,900,1.361055254,0.555228977
Detroit Pistons,Memphis Grizzlies,2,5,16,2,-2,960,1.36776376,0.552331899
Detroit Pistons,Memphis Grizzlies,2,5,17,2,-2,1020,1.374510495,0.549445594
Detroit Pistons,Memphis Grizzlies,2,5,18,2,-2,1080,1.38129579,0.546570003
Detroit Pistons,Memphis Grizzlies,2,5,19,2,-2,1140,1.388119974,0.543705066
Detroit Pistons,Memphis Grizzlies,2,5,20,2,-2,1200,1.394983383,0.540850723
Detroit Pistons,Memphis Grizzlies,2,5,21,2,-2,1260,1.401886356,0.538006916
Detroit Pistons,Memphis Grizzlies,2,5,22,2,-2,1320,1.408829237,0.535173587
Detroit Pistons,Memphis Grizzlies,2,5,23,2,-2,1380,1.415812373,0.532350678
Detroit Pistons,Memphis Grizzlies,2,5,24,2,-2,1440,1.422836114,0.529538131
Detroit Pistons,Memphis Grizzlies,2,5,25,2,-2,1500,1.429900815,0.52673589
Detroit Pistons,Memphis Grizzlies,2,5,26,2,-2,1560,1.437006837,0.523943898
Detroit Pistons,Memphis Grizzlies,2,5,27,2,-2,1620,1.444154543,0.521162099
Detroit Pistons,Memphis Grizzlies,2,5,28,2,-2,1680,1.4513443,0.518390438
Detroit Pistons,Memphis Grizzlies,2,5,29,2,-2,1740,1.458576481,0.515628858
Detroit Pistons,Memphis Grizzlies,2,5,30,2,-2,1800,1.465851462,0.512877306
Detroit Pistons,Memphis Grizzlies,2,5,31,2,-2,1860,1.473169625,0.510135726
Detroit Pistons,Memphis Grizzlies,2,5,32,2,-2,1920,1.480531355,0.507404064
Detroit Pistons,Memphis Grizzlies,2,5,33,2,-2,1980,1.487937042,0.504682267
Detroit Pistons,Memphis Grizzlies,2,5,34,2,-2,2040,1.495387081,0.501970281
Detroit Pistons,Memphis Grizzlies,2,5,35,2,-2,2100,1.502881872,0.499268054
Detroit Pistons,Memphis Grizzlies,2,5,36,2,-2,2160,1.510421819,0.496575533
Detroit Pistons,Memphis Grizzlies,2,5,37,2,-2,2220,1.518007332,0.493892665
Detroit Pistons,Memphis Grizzlies,2,5,38,2,-2,2280,1.525638824,0.491219399
Detroit Pistons,Memphis Grizzlies,2,5,39,2,-2,2340,1.533316716,0.488555683
Detroit Pistons,Memphis Grizzlies,2,5,40,2,-2,2400,1.541041431,0.485901466
Detroit Pistons,Memphis Grizzlies,2,5,41,2,-2,2460,1.548813399,0.483256698
Detroit Pistons,Memphis Grizzlies,2,5,42,2,-2,2520,1.556633056,0.480621329
Detroit Pistons,Memphis Grizzlies,2,5,43,2,-2,2580,1.564500841,0.477995307
Detroit Pistons,Memphis Grizzlies,2,5,44,2,-2,2640,1.572417201,0.475378584
Detroit Pistons,Memphis Grizzlies,2,5,45,2,-2,2700,1.580382585,0.47277111
Detroit Pistons,Memphis Grizzlies,2,5,46,2,-2,2760,1.588397452,0.470172836
Detroit Pistons,Memphis Grizzlies,2,5,47,2,-2,2820,1.596462264,0.467583714
Detroit Pistons,Memphis Grizzlies,2,5,48,2,-2,2880,1.604577488,0.465003695
Detroit Pistons,Memphis Grizzlies,2,5,6,3,-3,360,1.233491769,0.616574062
Detroit Pistons,Memphis Grizzlies,2,5,7,3,-3,420,1.239494039,0.613444159
Detroit Pistons,Memphis Grizzlies,2,5,8,3,-3,480,1.245528657,0.610326353
Detroit Pistons,Memphis Grizzlies,2,5,9,3,-3,540,1.251595884,0.607220574
Detroit Pistons,Memphis Grizzlies,2,5,10,3,-3,600,1.257695987,0.604126751
Detroit Pistons,Memphis Grizzlies,2,5,11,3,-3,660,1.263829233,0.601044817
Detroit Pistons,Memphis Grizzlies,2,5,12,3,-3,720,1.269995893,0.597974702
Detroit Pistons,Memphis Grizzlies,2,5,13,3,-3,780,1.27619624,0.594916339
Detroit Pistons,Memphis Grizzlies,2,5,14,3,-3,840,1.282430552,0.59186966
Detroit Pistons,Memphis Grizzlies,2,5,15,3,-3,900,1.288699108,0.588834599
Detroit Pistons,Memphis Grizzlies,2,5,16,3,-3,960,1.295002191,0.585811089
Detroit Pistons,Memphis Grizzlies,2,5,17,3,-3,1020,1.301340088,0.582799065
Detroit Pistons,Memphis Grizzlies,2,5,18,3,-3,1080,1.307713087,0.57979846
Detroit Pistons,Memphis Grizzlies,2,5,19,3,-3,1140,1.314121481,0.576809211
Detroit Pistons,Memphis Grizzlies,2,5,20,3,-3,1200,1.320565566,0.573831253
Detroit Pistons,Memphis Grizzlies,2,5,21,3,-3,1260,1.32704564,0.570864523
Detroit Pistons,Memphis Grizzlies,2,5,22,3,-3,1320,1.333562007,0.567908956
Detroit Pistons,Memphis Grizzlies,2,5,23,3,-3,1380,1.340114971,0.564964489
Detroit Pistons,Memphis Grizzlies,2,5,24,3,-3,1440,1.346704842,0.562031062
Detroit Pistons,Memphis Grizzlies,2,5,25,3,-3,1500,1.353331932,0.55910861
Detroit Pistons,Memphis Grizzlies,2,5,26,3,-3,1560,1.359996559,0.556197074
Detroit Pistons,Memphis Grizzlies,2,5,27,3,-3,1620,1.366699041,0.553296392
Detroit Pistons,Memphis Grizzlies,2,5,28,3,-3,1680,1.373439702,0.550406503
Detroit Pistons,Memphis Grizzlies,2,5,29,3,-3,1740,1.380218869,0.547527347
Detroit Pistons,Memphis Grizzlies,2,5,30,3,-3,1800,1.387036873,0.544658865
Detroit Pistons,Memphis Grizzlies,2,5,31,3,-3,1860,1.393894049,0.541800997
Detroit Pistons,Memphis Grizzlies,2,5,32,3,-3,1920,1.400790735,0.538953684
Detroit Pistons,Memphis Grizzlies,2,5,33,3,-3,1980,1.407727275,0.536116869
Detroit Pistons,Memphis Grizzlies,2,5,34,3,-3,2040,1.414704013,0.533290493
Detroit Pistons,Memphis Grizzlies,2,5,35,3,-3,2100,1.421721301,0.530474499
Detroit Pistons,Memphis Grizzlies,2,5,36,3,-3,2160,1.428779494,0.527668829
Detroit Pistons,Memphis Grizzlies,2,5,37,3,-3,2220,1.435878949,0.524873427
Detroit Pistons,Memphis Grizzlies,2,5,38,3,-3,2280,1.44302003,0.522088237
Detroit Pistons,Memphis Grizzlies,2,5,39,3,-3,2340,1.450203105,0.519313202
Detroit Pistons,Memphis Grizzlies,2,5,40,3,-3,2400,1.457428543,0.516548268
Detroit Pistons,Memphis Grizzlies,2,5,41,3,-3,2460,1.464696723,0.513793379
Detroit Pistons,Memphis Grizzlies,2,5,42,3,-3,2520,1.472008023,0.511048481
Detroit Pistons,Memphis Grizzlies,2,5,43,3,-3,2580,1.479362829,0.508313519
Detroit Pistons,Memphis Grizzlies,2,5,44,3,-3,2640,1.48676153,0.50558844
Detroit Pistons,Memphis Grizzlies,2,5,45,3,-3,2700,1.49420452,0.50287319
Detroit Pistons,Memphis Grizzlies,2,5,46,3,-3,2760,1.501692198,0.500167715
Detroit Pistons,Memphis Grizzlies,2,5,47,3,-3,2820,1.509224968,0.497471964
Detroit Pistons,Memphis Grizzlies,2,5,48,3,-3,2880,1.516803239,0.494785885
Detroit Pistons,Memphis Grizzlies,2,5,6,4,-4,360,1.168635568,0.65291405
Detroit Pistons,Memphis Grizzlies,2,5,7,4,-4,420,1.174293869,0.649641991
Detroit Pistons,Memphis Grizzlies,2,5,8,4,-4,480,1.179981774,0.64638286
Detroit Pistons,Memphis Grizzlies,2,5,9,4,-4,540,1.185699516,0.643136582
Detroit Pistons,Memphis Grizzlies,2,5,10,4,-4,600,1.191447331,0.63990308
Detroit Pistons,Memphis Grizzlies,2,5,11,4,-4,660,1.197225455,0.63668228
Detroit Pistons,Memphis Grizzlies,2,5,12,4,-4,720,1.203034131,0.633474106
Detroit Pistons,Memphis Grizzlies,2,5,13,4,-4,780,1.208873599,0.630278485
Detroit Pistons,Memphis Grizzlies,2,5,14,4,-4,840,1.214744107,0.627095342
Detroit Pistons,Memphis Grizzlies,2,5,15,4,-4,900,1.220645902,0.623924606
Detroit Pistons,Memphis Grizzlies,2,5,16,4,-4,960,1.226579235,0.620766204
Detroit Pistons,Memphis Grizzlies,2,5,17,4,-4,1020,1.232544359,0.617620063
Detroit Pistons,Memphis Grizzlies,2,5,18,4,-4,1080,1.238541531,0.614486113
Detroit Pistons,Memphis Grizzlies,2,5,19,4,-4,1140,1.24457101,0.611364282
Detroit Pistons,Memphis Grizzlies,2,5,20,4,-4,1200,1.250633056,0.608254502
Detroit Pistons,Memphis Grizzlies,2,5,21,4,-4,1260,1.256727936,0.605156701
Detroit Pistons,Memphis Grizzlies,2,5,22,4,-4,1320,1.262855916,0.602070812
Detroit Pistons,Memphis Grizzlies,2,5,23,4,-4,1380,1.269017267,0.598996764
Detroit Pistons,Memphis Grizzlies,2,5,24,4,-4,1440,1.275212262,0.595934491
Detroit Pistons,Memphis Grizzlies,2,5,25,4,-4,1500,1.281441178,0.592883925
Detroit Pistons,Memphis Grizzlies,2,5,26,4,-4,1560,1.287704293,0.589844999
Detroit Pistons,Memphis Grizzlies,2,5,27,4,-4,1620,1.294001891,0.586817646
Detroit Pistons,Memphis Grizzlies,2,5,28,4,-4,1680,1.300334256,0.583801801
Detroit Pistons,Memphis Grizzlies,2,5,29,4,-4,1740,1.306701678,0.580797397
Detroit Pistons,Memphis Grizzlies,2,5,30,4,-4,1800,1.313104448,0.57780437
Detroit Pistons,Memphis Grizzlies,2,5,31,4,-4,1860,1.319542862,0.574822656
Detroit Pistons,Memphis Grizzlies,2,5,32,4,-4,1920,1.326017218,0.571852189
Detroit Pistons,Memphis Grizzlies,2,5,33,4,-4,1980,1.332527818,0.568892908
Detroit Pistons,Memphis Grizzlies,2,5,34,4,-4,2040,1.339074967,0.565944749
Detroit Pistons,Memphis Grizzlies,2,5,35,4,-4,2100,1.345658974,0.563007648
Detroit Pistons,Memphis Grizzlies,2,5,36,4,-4,2160,1.35228015,0.560081545
Detroit Pistons,Memphis Grizzlies,2,5,37,4,-4,2220,1.358938812,0.557166377
Detroit Pistons,Memphis Grizzlies,2,5,38,4,-4,2280,1.365635279,0.554262084
Detroit Pistons,Memphis Grizzlies,2,5,39,4,-4,2340,1.372369873,0.551368603
Detroit Pistons,Memphis Grizzlies,2,5,40,4,-4,2400,1.379142921,0.548485877
Detroit Pistons,Memphis Grizzlies,2,5,41,4,-4,2460,1.385954754,0.545613843
Detroit Pistons,Memphis Grizzlies,2,5,42,4,-4,2520,1.392805706,0.542752444
Detroit Pistons,Memphis Grizzlies,2,5,43,4,-4,2580,1.399696113,0.539901619
Detroit Pistons,Memphis Grizzlies,2,5,44,4,-4,2640,1.40662632,0.537061311
Detroit Pistons,Memphis Grizzlies,2,5,45,4,-4,2700,1.41359667,0.534231462
Detroit Pistons,Memphis Grizzlies,2,5,46,4,-4,2760,1.420607514,0.531412013
Detroit Pistons,Memphis Grizzlies,2,5,47,4,-4,2820,1.427659206,0.528602908
Detroit Pistons,Memphis Grizzlies,2,5,48,4,-4,2880,1.434752104,0.52580409
Detroit Pistons,Memphis Grizzlies,2,5,6,5,-5,360,1.107439671,0.69092543
Detroit Pistons,Memphis Grizzlies,2,5,7,5,-5,420,1.112782745,0.687501304
Detroit Pistons,Memphis Grizzlies,2,5,8,5,-5,480,1.118152982,0.684091017
Detroit Pistons,Memphis Grizzlies,2,5,9,5,-5,540,1.123550588,0.680694486
Detroit Pistons,Memphis Grizzlies,2,5,10,5,-5,600,1.128975773,0.677311628
Detroit Pistons,Memphis Grizzlies,2,5,11,5,-5,660,1.13442875,0.67394236
Detroit Pistons,Memphis Grizzlies,2,5,12,5,-5,720,1.139909732,0.670586601
Detroit Pistons,Memphis Grizzlies,2,5,13,5,-5,780,1.145418935,0.66724427
Detroit Pistons,Memphis Grizzlies,2,5,14,5,-5,840,1.150956579,0.663915286
Detroit Pistons,Memphis Grizzlies,2,5,15,5,-5,900,1.156522883,0.66059957
Detroit Pistons,Memphis Grizzlies,2,5,16,5,-5,960,1.162118072,0.657297042
Detroit Pistons,Memphis Grizzlies,2,5,17,5,-5,1020,1.16774237,0.654007623
Detroit Pistons,Memphis Grizzlies,2,5,18,5,-5,1080,1.173396005,0.650731237
Detroit Pistons,Memphis Grizzlies,2,5,19,5,-5,1140,1.179079207,0.647467805
Detroit Pistons,Memphis Grizzlies,2,5,20,5,-5,1200,1.184792209,0.644217251
Detroit Pistons,Memphis Grizzlies,2,5,21,5,-5,1260,1.190535247,0.640979499
Detroit Pistons,Memphis Grizzlies,2,5,22,5,-5,1320,1.196308556,0.637754473
Detroit Pistons,Memphis Grizzlies,2,5,23,5,-5,1380,1.202112378,0.634542099
Detroit Pistons,Memphis Grizzlies,2,5,24,5,-5,1440,1.207946955,0.631342301
Detroit Pistons,Memphis Grizzlies,2,5,25,5,-5,1500,1.213812532,0.628155008
Detroit Pistons,Memphis Grizzlies,2,5,26,5,-5,1560,1.219709356,0.624980144
Detroit Pistons,Memphis Grizzlies,2,5,27,5,-5,1620,1.225637679,0.621817638
Detroit Pistons,Memphis Grizzlies,2,5,28,5,-5,1680,1.231597752,0.618667418
Detroit Pistons,Memphis Grizzlies,2,5,29,5,-5,1740,1.237589833,0.615529413
Detroit Pistons,Memphis Grizzlies,2,5,30,5,-5,1800,1.243614179,0.61240355
Detroit Pistons,Memphis Grizzlies,2,5,31,5,-5,1860,1.249671051,0.609289761
Detroit Pistons,Memphis Grizzlies,2,5,32,5,-5,1920,1.255760715,0.606187975
Detroit Pistons,Memphis Grizzlies,2,5,33,5,-5,1980,1.261883436,0.603098122
Detroit Pistons,Memphis Grizzlies,2,5,34,5,-5,2040,1.268039485,0.600020135
Detroit Pistons,Memphis Grizzlies,2,5,35,5,-5,2100,1.274229135,0.596953945
Detroit Pistons,Memphis Grizzlies,2,5,36,5,-5,2160,1.280452661,0.593899484
Detroit Pistons,Memphis Grizzlies,2,5,37,5,-5,2220,1.286710343,0.590856685
Detroit Pistons,Memphis Grizzlies,2,5,38,5,-5,2280,1.293002462,0.587825482
Detroit Pistons,Memphis Grizzlies,2,5,39,5,-5,2340,1.299329303,0.584805808
Detroit Pistons,Memphis Grizzlies,2,5,40,5,-5,2400,1.305691155,0.581797597
Detroit Pistons,Memphis Grizzlies,2,5,41,5,-5,2460,1.312088309,0.578800785
Detroit Pistons,Memphis Grizzlies,2,5,42,5,-5,2520,1.31852106,0.575815307
Detroit Pistons,Memphis Grizzlies,2,5,43,5,-5,2580,1.324989705,0.572841099
Detroit Pistons,Memphis Grizzlies,2,5,44,5,-5,2640,1.331494546,0.569878096
Detroit Pistons,Memphis Grizzlies,2,5,45,5,-5,2700,1.338035887,0.566926237
Detroit Pistons,Memphis Grizzlies,2,5,46,5,-5,2760,1.344614037,0.563985457
Detroit Pistons,Memphis Grizzlies,2,5,47,5,-5,2820,1.351229308,0.561055695
Detroit Pistons,Memphis Grizzlies,2,5,48,5,-5,2880,1.357882013,0.558136888
Detroit Pistons,Memphis Grizzlies,2,5,6,6,-6,360,1.049602716,0.730726224
Detroit Pistons,Memphis Grizzlies,2,5,7,6,-6,420,1.054656191,0.727139178
Detroit Pistons,Memphis Grizzlies,2,5,8,6,-6,480,1.059734647,0.72356697
Detroit Pistons,Memphis Grizzlies,2,5,9,6,-6,540,1.06483827,0.720009508
Detroit Pistons,Memphis Grizzlies,2,5,10,6,-6,600,1.069967247,0.716466702
Detroit Pistons,Memphis Grizzlies,2,5,11,6,-6,660,1.075121768,0.712938459
Detroit Pistons,Memphis Grizzlies,2,5,12,6,-6,720,1.080302024,0.709424692
Detroit Pistons,Memphis Grizzlies,2,5,13,6,-6,780,1.085508208,0.705925311
Detroit Pistons,Memphis Grizzlies,2,5,14,6,-6,840,1.090740516,0.702440228
Detroit Pistons,Memphis Grizzlies,2,5,15,6,-6,900,1.095999144,0.698969356
Detroit Pistons,Memphis Grizzlies,2,5,16,6,-6,960,1.101284292,0.695512607
Detroit Pistons,Memphis Grizzlies,2,5,17,6,-6,1020,1.106596161,0.692069896
Detroit Pistons,Memphis Grizzlies,2,5,18,6,-6,1080,1.111934954,0.688641137
Detroit Pistons,Memphis Grizzlies,2,5,19,6,-6,1140,1.117300876,0.685226246
Detroit Pistons,Memphis Grizzlies,2,5,20,6,-6,1200,1.122694135,0.681825139
Detroit Pistons,Memphis Grizzlies,2,5,21,6,-6,1260,1.128114939,0.678437733
Detroit Pistons,Memphis Grizzlies,2,5,22,6,-6,1320,1.133563501,0.675063944
Detroit Pistons,Memphis Grizzlies,2,5,23,6,-6,1380,1.139040035,0.671703691
Detroit Pistons,Memphis Grizzlies,2,5,24,6,-6,1440,1.144544755,0.668356893
Detroit Pistons,Memphis Grizzlies,2,5,25,6,-6,1500,1.150077881,0.665023469
Detroit Pistons,Memphis Grizzlies,2,5,26,6,-6,1560,1.155639633,0.661703339
Detroit Pistons,Memphis Grizzlies,2,5,27,6,-6,1620,1.161230233,0.658396424
Detroit Pistons,Memphis Grizzlies,2,5,28,6,-6,1680,1.166849907,0.655102644
Detroit Pistons,Memphis Grizzlies,2,5,29,6,-6,1740,1.172498882,0.651821922
Detroit Pistons,Memphis Grizzlies,2,5,30,6,-6,1800,1.178177387,0.648554181
Detroit Pistons,Memphis Grizzlies,2,5,31,6,-6,1860,1.183885656,0.645299343
Detroit Pistons,Memphis Grizzlies,2,5,32,6,-6,1920,1.189623921,0.642057332
Detroit Pistons,Memphis Grizzlies,2,5,33,6,-6,1980,1.195392422,0.638828072
Detroit Pistons,Memphis Grizzlies,2,5,34,6,-6,2040,1.201191397,0.635611489
Detroit Pistons,Memphis Grizzlies,2,5,35,6,-6,2100,1.207021088,0.632407508
Detroit Pistons,Memphis Grizzlies,2,5,36,6,-6,2160,1.21288174,0.629216054
Detroit Pistons,Memphis Grizzlies,2,5,37,6,-6,2220,1.2187736,0.626037055
Detroit Pistons,Memphis Grizzlies,2,5,38,6,-6,2280,1.224696919,0.622870438
Detroit Pistons,Memphis Grizzlies,2,5,39,6,-6,2340,1.230651948,0.619716131
Detroit Pistons,Memphis Grizzlies,2,5,40,6,-6,2400,1.236638944,0.616574062
Detroit Pistons,Memphis Grizzlies,2,5,41,6,-6,2460,1.242658163,0.613444159
Detroit Pistons,Memphis Grizzlies,2,5,42,6,-6,2520,1.248709869,0.610326353
Detroit Pistons,Memphis Grizzlies,2,5,43,6,-6,2580,1.254794322,0.607220574
Detroit Pistons,Memphis Grizzlies,2,5,44,6,-6,2640,1.260911792,0.604126751
Detroit Pistons,Memphis Grizzlies,2,5,45,6,-6,2700,1.267062546,0.601044817
Detroit Pistons,Memphis Grizzlies,2,5,46,6,-6,2760,1.273246857,0.597974702
Detroit Pistons,Memphis Grizzlies,2,5,47,6,-6,2820,1.279465001,0.594916339
Detroit Pistons,Memphis Grizzlies,2,5,48,6,-6,2880,1.285717256,0.59186966
Detroit Pistons,Memphis Grizzlies,2,5,6,7,-7,360,0.994855541,0.772445836
Detroit Pistons,Memphis Grizzlies,2,5,7,7,-7,420,0.999642338,0.76868396
Detroit Pistons,Memphis Grizzlies,2,5,8,7,-7,480,1.004452163,0.764938019
Detroit Pistons,Memphis Grizzlies,2,5,9,7,-7,540,1.009285182,0.761207912
Detroit Pistons,Memphis Grizzlies,2,5,10,7,-7,600,1.014141564,0.757493538
Detroit Pistons,Memphis Grizzlies,2,5,11,7,-7,660,1.019021478,0.753794798
Detroit Pistons,Memphis Grizzlies,2,5,12,7,-7,720,1.023925096,0.750111594
Detroit Pistons,Memphis Grizzlies,2,5,13,7,-7,780,1.028852591,0.746443828
Detroit Pistons,Memphis Grizzlies,2,5,14,7,-7,840,1.033804137,0.742791404
Detroit Pistons,Memphis Grizzlies,2,5,15,7,-7,900,1.038779912,0.739154224
Detroit Pistons,Memphis Grizzlies,2,5,16,7,-7,960,1.043780094,0.735532194
Detroit Pistons,Memphis Grizzlies,2,5,17,7,-7,1020,1.048804862,0.73192522
Detroit Pistons,Memphis Grizzlies,2,5,18,7,-7,1080,1.053854398,0.728333207
Detroit Pistons,Memphis Grizzlies,2,5,19,7,-7,1140,1.058928886,0.724756063
Detroit Pistons,Memphis Grizzlies,2,5,20,7,-7,1200,1.064028511,0.721193696
Detroit Pistons,Memphis Grizzlies,2,5,21,7,-7,1260,1.069153462,0.717646014
Detroit Pistons,Memphis Grizzlies,2,5,22,7,-7,1320,1.074303925,0.714112927
Detroit Pistons,Memphis Grizzlies,2,5,23,7,-7,1380,1.079480094,0.710594345
Detroit Pistons,Memphis Grizzlies,2,5,24,7,-7,1440,1.08468216,0.707090178
Detroit Pistons,Memphis Grizzlies,2,5,25,7,-7,1500,1.089910318,0.703600339
Detroit Pistons,Memphis Grizzlies,2,5,26,7,-7,1560,1.095164766,0.700124739
Detroit Pistons,Memphis Grizzlies,2,5,27,7,-7,1620,1.100445702,0.696663292
Detroit Pistons,Memphis Grizzlies,2,5,28,7,-7,1680,1.105753327,0.693215912
Detroit Pistons,Memphis Grizzlies,2,5,29,7,-7,1740,1.111087843,0.689782512
Detroit Pistons,Memphis Grizzlies,2,5,30,7,-7,1800,1.116449456,0.686363008
Detroit Pistons,Memphis Grizzlies,2,5,31,7,-7,1860,1.121838372,0.682957315
Detroit Pistons,Memphis Grizzlies,2,5,32,7,-7,1920,1.127254801,0.679565351
Detroit Pistons,Memphis Grizzlies,2,5,33,7,-7,1980,1.132698954,0.676187032
Detroit Pistons,Memphis Grizzlies,2,5,34,7,-7,2040,1.138171044,0.672822277
Detroit Pistons,Memphis Grizzlies,2,5,35,7,-7,2100,1.143671287,0.669471003
Detroit Pistons,Memphis Grizzlies,2,5,36,7,-7,2160,1.149199901,0.66613313
Detroit Pistons,Memphis Grizzlies,2,5,37,7,-7,2220,1.154757106,0.662808577
Detroit Pistons,Memphis Grizzlies,2,5,38,7,-7,2280,1.160343123,0.659497266
Detroit Pistons,Memphis Grizzlies,2,5,39,7,-7,2340,1.165958179,0.656199116
Detroit Pistons,Memphis Grizzlies,2,5,40,7,-7,2400,1.171602499,0.65291405
Detroit Pistons,Memphis Grizzlies,2,5,41,7,-7,2460,1.177276313,0.649641991
Detroit Pistons,Memphis Grizzlies,2,5,42,7,-7,2520,1.182979854,0.64638286
Detroit Pistons,Memphis Grizzlies,2,5,43,7,-7,2580,1.188713354,0.643136582
Detroit Pistons,Memphis Grizzlies,2,5,44,7,-7,2640,1.194477052,0.63990308
Detroit Pistons,Memphis Grizzlies,2,5,45,7,-7,2700,1.200271185,0.63668228
Detroit Pistons,Memphis Grizzlies,2,5,46,7,-7,2760,1.206095997,0.633474106
Detroit Pistons,Memphis Grizzlies,2,5,47,7,-7,2820,1.21195173,0.630278485
Detroit Pistons,Memphis Grizzlies,2,5,48,7,-7,2880,1.217838632,0.627095342
Detroit Pistons,Memphis Grizzlies,2,5,6,8,-8,360,0.942956992,0.816226453
Detroit Pistons,Memphis Grizzlies,2,5,7,8,-8,420,0.947497677,0.812276647
